25
3
0.0
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
-0.1435339019209158e+1 -0.1196080394997535e+1 -0.1040917038416441e+1
-0.1600918225633380e+1 -0.1433268456869804e+1 -0.3203325578291813
-0.6682692693377202    -0.1832619614531054e+1  0.1756554637456205e+1
-0.1006329727108562e+1 -0.4420086005314779    -0.1306648988044901e+1
-0.1286199985796732e+1 -0.5936998210709894     0.2911598953992680e-1
-0.1709740886338909e+1 -0.6341243127807427     0.1710155177057028e+1
-0.1515429718153350e+1  0.1499840949607274e+1 -0.9165560967404586
-0.1757994153161709e+1  0.5824981279415633    -0.5439513791077954
-0.1020858179668266e+1  0.1245432523846089e+1  0.6230107693204201
 0.3623578617252796    -0.1462639856791440e+1 -0.1347056225699700e+1
-0.2618528693473776    -0.1180490198065629e+1  0.2407017637492819
 0.6764824947854864    -0.1535988122836920e+1  0.7148086953996702
 0.6975692665009510     0.5492508713153734    -0.1074140283549997e+1
-0.2388485232971104    -0.5528089412016879     0.7677338108658142e-1
-0.3928864394947292    -0.2839307266676437     0.1407080127300226e+1
 0.3589534492431743     0.1702937103980398e+1 -0.8184139363588995
-0.1150350974819667     0.1801143445601472e+1 -0.1213591805860549
 0.2000302840973827e+1 -0.1480587313284738e+1 -0.5041596816100792
 0.1414320895755169e+1 -0.3328032362360006    -0.1775193856401200e+1
 0.1376012818146675e+1 -0.4872759065570369     0.7667511467777969e-1
 0.1944710516217794e+1  0.1861730047015689     0.1424211414126600e+1
 0.1009640791981309e+1  0.1200947609911347e+1 -0.1909264265180262e+1
 0.1659027755713092e+1  0.1014111792274731e+1  0.2545976317092354
 0.1138161643051515e+1  0.1854946769972046e+1  0.1688446759524286e+1
 0.3721617599346991     1.8110433032708357     1.6758620285777291
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
